D0018,B4439,416,426,-3,F8150
D0018,B0473,430,456,-48,F8116
D0018,B5940,458,480,-31,F8162
D0018,B8894,481,502,-29,F8191
D0018,B5972,503,523,-25,F8163
D0018,A109,613,613,38,F8120
D0018,A109,613,613,58,F8178
D0018,A109,613,613,39,F8144
D0018,B3788,621,645,-39,F8144
D0018,B1039,646,669,-38,F8120
D0018,B7047,670,698,-58,F8178
D0019,A109,0,0,21,F8117
D0019,A109,0,0,16,F8169
D0019,A109,0,0,23,F8159
D0019,A109,0,0,32,F8145
D0019,A109,0,0,40,F8147
D0019,A109,0,0,8,F8182
D0019,B4213,2,26,-40,F8147
D0019,B3900,30,52,-32,F8145
D0019,B5507,54,73,-23,F8159
D0019,B0488,75,94,-21,F8117
D0019,B6402,96,113,-16,F8169
D0019,B7845,118,131,-8,F8182
D0019,A109,140,140,22,F8118
D0019,A109,140,140,72,F8129
D0019,A109,140,140,14,F8134
D0019,A109,140,140,14,F8171
D0019,A109,140,140,13,F8154
D0019,B5016,147,163,-13,F8154
D0019,B6495,169,185,-14,F8171
D0019,B2809,188,204,-14,F8134
D0019,B0570,209,228,-22,F8118
D0019,B2430,231,261,-72,F8129
D0019,A109,269,269,27,F8119
D0019,A109,269,269,32,F8158
D0019,A109,269,269,29,F8181
D0019,A109,269,269,20,F8140
D0019,A109,269,269,20,F8167
D0019,A109,269,269,12,F8177
D0019,B6876,365,380,-12,F8177
D0019,B6088,387,405,-20,F8167
D0019,B3335,407,425,-20,F8140
D0019,B7616,427,448,-29,F8181
D0019,B1001,450,471,-27,F8119
D0019,B5423,472,494,-32,F8158
D0019,A109,586,586,42,F8121
D0019,A109,586,586,46,F8184
D0019,A109,586,586,14,F8153
D0019,A109,586,586,37,F8138
D0019,B1190,596,620,-42,F8121
D0019,B7936,622,647,-46,F8184
D0019,B4850,649,665,-14,F8153
D0019,B3153,669,692,-37,F8138
D0020,A109,0,0,16,F8122
D0020,A109,0,0,18,F8161
D0020,A109,0,0,15,F8166
D0020,A109,0,0,28,F8175
D0020,A109,0,0,39,F8130
D0020,B2482,91,115,-39,F8130
D0020,B6742,118,139,-28,F8175
D0020,B5995,142,159,-15,F8166
D0020,B1241,162,179,-16,F8122
D0020,B5748,180,198,-18,F8161
D0020,A109,293,293,15,F8126
D0020,A109,293,293,75,F8172
D0020,A109,293,293,9,F8160
D0020,A109,293,293,9,F8152
D0020,B4805,311,325,-9,F8152
D0020,B5574,329,343,-9,F8160
D0020,B2167,345,362,-15,F8126
D0020,B6555,363,394,-75,F8172
D0020,A109,408,408,87,F8128
D0020,B2316,420,453,-87,F8128
D0020,A109,465,465,95,F8131
D0020,A109,465,465,30,F8148
D0020,B2548,556,590,-95,F8131
D0020,B4224,594,615,-30,F8148
D0021,A109,0,0,48,F8135
D0021,A109,0,0,72,F8189
D0021,B2819,88,114,-48,F8135
D0021,B8189,116,146,-72,F8189
D0021,A109,235,235,66,F8136
D0021,A109,235,235,41,F8168
D0021,B2853,241,270,-66,F8136
D0021,B6347,272,296,-41,F8168
D0021,A109,300,300,32,F8137
D0021,A109,300,300,8,F8173
D0021,B2931,391,413,-32,F8137
D0021,B6594,416,429,-8,F8173
D0021,A109,516,516,44,F8139
D0021,B3191,530,555,-44,F8139
D0021,A109,569,569,84,F8141
D0021,B3500,579,611,-84,F8141
D0022,A109,0,0,82,F8149
D0022,A109,0,0,31,F8190
D0022,B4264,87,119,-82,F8149
D0022,B8804,121,143,-31,F8190
D0022,A109,230,230,8,F8155
D0022,B5303,334,347,-8,F8155
D0023,A106,0,0,27,F7851
D0023,A106,0,0,3,F7945
D0023,A106,0,0,4,F7895
D0023,A106,0,0,10,F7880
D0023,A106,0,0,5,F7922
D0023,A106,0,0,19,F7932
D0023,A106,0,0,35,F7859
D0023,A106,0,0,8,F7886
D0023,A106,0,0,1,F7947
D0023,A106,0,0,3,F7896
D0023,A106,0,0,9,F7926
D0023,A106,0,0,3,F7941
D0023,A106,0,0,3,F7875
D0023,A106,0,0,3,F7948
D0023,A106,0,0,3,F7939
D0023,A106,0,0,2,F7904
D0023,A106,0,0,1,F7869
D0023,B9104,47,57,-3,F7948
D0023,B2017,61,71,-3,F7875
D0023,B8599,74,84,-3,F7941
D0023,B7173,91,105,-9,F7926
D0023,B4746,116,125,-2,F7904
D0023,B8035,131,141,-3,F7939
D0023,B3485,148,158,-3,F7896
D0023,B9046,163,171,-1,F7947
D0023,B0027,179,200,-27,F7851
D0023,B8971,202,212,-3,F7945
D0023,B3416,217,228,-4,F7895
D0023,B2518,234,248,-10,F7880
D0023,B6635,253,265,-5,F7922
D0023,B7401,273,291,-19,F7932
D0023,B0778,293,316,-35,F7859
D0023,B2742,328,341,-8,F7886
D0023,B1566,348,356,-1,F7869
D0023,A106,417,417,23,F7852
D0023,A106,417,417,7,F7944
D0023,A106,417,417,25,F7885
D0023,A106,417,417,3,F7924
D0023,A106,417,417,80,F7917
D0023,A106,417,417,1,F7907
D0023,B5714,426,458,-80,F7917
D0023,B2737,461,481,-25,F7885
D0023,B0039,483,502,-23,F7852
D0023,B8929,504,517,-7,F7944
D0023,B7058,519,529,-3,F7924
D0023,B5108,533,541,-1,F7907
D0023,A106,541,541,77,F7856
D0023,A106,541,541,12,F7898
D0023,A106,541,541,4,F7899
D0023,A106,541,541,20,F7913
D0023,A106,541,541,21,F7872
D0023,A106,541,541,6,F7942
D0023,B8728,557,569,-6,F7942
D0023,B0317,578,609,-77,F7856
D0023,B3748,611,626,-12,F7898
D0023,B3875,630,641,-4,F7899
D0023,B5459,643,661,-20,F7913
D0023,B1786,664,683,-21,F7872
D0024,A106,0,0,3,F7853
D0024,A106,0,0,3,F7923
D0024,A106,0,0,12,F7882
D0024,A106,0,0,21,F7910
D0024,A106,0,0,9,F7858
D0024,A106,0,0,10,F7925
D0024,A106,0,0,13,F7931
D0024,A106,0,0,33,F7903
D0024,A106,0,0,30,F7871
D0024,A106,0,0,6,F7891
D0024,B2987,17,29,-6,F7891
D0024,B1783,37,58,-30,F7871
D0024,B4615,60,82,-33,F7903
D0024,B7393,84,100,-13,F7931
D0024,B7161,108,122,-10,F7925
D0024,B0735,125,139,-9,F7858
D0024,B5367,142,161,-21,F7910
D0024,B2602,166,181,-12,F7882
D0024,B0175,187,197,-3,F7853
D0024,B6869,201,211,-3,F7923
D0024,A106,237,237,32,F7854
D0024,A106,237,237,33,F7883
D0024,A106,237,237,16,F7943
D0024,A106,237,237,41,F7936
D0024,A106,237,237,12,F7920
D0024,A106,237,237,6,F7866
D0024,B6098,310,325,-12,F7920
D0024,B7719,327,351,-41,F7936
D0024,B8918,354,371,-16,F7943
D0024,B0226,372,394,-32,F7854
D0024,B2715,395,417,-33,F7883
D0024,B1350,426,438,-6,F7866
D0024,A106,512,512,11,F7861
D0024,A106,512,512,3,F7938
D0024,A106,512,512,47,F7863
D0024,A106,512,512,13,F7868
D0024,A106,512,512,3,F7929
D0024,A106,512,512,4,F7894
D0024,A106,512,512,26,F7914
D0024,B3402,544,555,-4,F7894
D0024,B7258,559,569,-3,F7929
D0024,B1505,584,600,-13,F7868
D0024,B0842,610,625,-11,F7861
D0024,B7995,630,640,-3,F7938
D0024,B1108,647,673,-47,F7863
D0024,B5509,681,701,-26,F7914
D0025,A106,0,0,8,F7855
D0025,A106,0,0,10,F7884
D0025,A106,0,0,9,F7930
D0025,A106,0,0,4,F7879
D0025,A106,0,0,18,F7892
D0025,A106,0,0,11,F7862
D0025,A106,0,0,18,F7909
D0025,A106,0,0,2,F7906
D0025,A106,0,0,8,F7934
D0025,A106,0,0,2,F7887
D0025,A106,0,0,5,F7921
D0025,A106,0,0,6,F7916
D0025,A106,0,0,3,F7911
D0025,A106,0,0,12,F7870
D0025,A106,0,0,4,F7908
D0025,A106,0,0,4,F7873
D0025,A106,0,0,4,F7919
D0025,A106,0,0,10,F7881
D0025,A106,0,0,2,F7877
D0025,B2217,66,75,-2,F7877
D0025,B2572,95,109,-10,F7881
D0025,B1583,124,139,-12,F7870
D0025,B0315,149,162,-8,F7855
D0025,B2723,168,182,-10,F7884
D0025,B7301,190,204,-9,F7930
D0025,B2302,205,216,-4,F7879
D0025,B3361,221,239,-18,F7892
D0025,B5707,248,260,-6,F7916
D0025,B5941,272,283,-4,F7919
D0025,B1955,288,299,-4,F7873
D0025,B5188,310,321,-4,F7908
D0025,B0986,332,347,-11,F7862
D0025,B5329,352,370,-18,F7909
D0025,B4785,375,384,-2,F7906
D0025,B7521,387,400,-8,F7934
D0025,B2762,406,415,-2,F7887
D0025,B6159,421,433,-5,F7921
D0025,B5376,449,459,-3,F7911
D0025,A106,503,503,4,F7901
D0025,B3929,562,573,-4,F7901
D0026,A106,0,0,45,F7857
D0026,A106,0,0,9,F7905
D0026,A106,0,0,1,F7900
D0026,A106,0,0,2,F7949
D0026,A106,0,0,6,F7915
D0026,A106,0,0,15,F7864
D0026,A106,0,0,19,F7867
D0026,A106,0,0,22,F7888
D0026,A106,0,0,15,F7874
D0026,A106,0,0,3,F7933
D0026,A106,0,0,1,F7893
D0026,B3373,84,92,-1,F7893
D0026,B7417,97,107,-3,F7933
D0026,B1986,119,136,-15,F7874
D0026,B2791,141,160,-22,F7888
D0026,B1455,164,182,-19,F7867
D0026,B1168,190,207,-15,F7864
D0026,B5628,210,222,-6,F7915
D0026,B9134,226,235,-2,F7949
D0026,B0382,242,267,-45,F7857
D0026,B4750,271,285,-9,F7905
D0026,B3920,288,296,-1,F7900
D0027,A106,0,0,22,F7860
D0027,A106,0,0,18,F7890
D0027,A106,0,0,9,F7940
D0027,A106,0,0,21,F7889
D0027,A106,0,0,14,F7876
D0027,A106,0,0,7,F7927
D0027,A106,0,0,4,F7935
D0027,A106,0,0,1,F7912
D0027,A106,0,0,7,F7928
D0027,A106,0,0,2,F7878
D0027,A106,0,0,2,F7937
D0027,A106,0,0,2,F7946
D0027,A106,0,0,2,F7918
D0027,A106,0,0,6,F7865
D0027,A106,0,0,3,F7950
D0027,A106,0,0,2,F7897
D0027,A106,0,0,8,F7902
D0027,B3594,67,76,-2,F7897
D0027,B9209,80,90,-3,F7950
D0027,B1240,99,111,-6,F7865
D0027,B5895,117,126,-2,F7918
D0027,B8993,130,139,-2,F7946
D0027,B7907,145,154,-2,F7937
D0027,B2293,158,167,-2,F7878
D0027,B5429,174,182,-1,F7912
D0027,B7698,190,201,-4,F7935
D0027,B7194,208,221,-7,F7927
D0027,B2062,225,241,-14,F7876
D0027,B2891,244,263,-21,F7889
D0027,B0838,269,288,-22,F7860
D0027,B2944,291,309,-18,F7890
D0027,B8337,312,326,-9,F7940
D0027,B7204,332,345,-7,F7928
D0027,B4587,360,373,-8,F7902
D0028,A107,0,0,56,F7951
D0028,A107,0,0,60,F8014
D0028,A107,0,0,24,F7959
D0028,B0015,9,36,-56,F7951
D0028,B9203,37,65,-60,F8014
D0028,B1406,66,86,-24,F7959
D0028,A107,94,94,55,F7952
D0028,A107,94,94,44,F7985
D0028,A107,94,94,28,F8012
D0028,A107,94,94,11,F8013
D0028,B9174,98,113,-11,F8013
D0028,B9110,115,136,-28,F8012
D0028,B0280,138,165,-55,F7952
D0028,B5625,166,191,-44,F7985
D0028,S352,197,210,1,E2760
D0028,B5488,434,442,-1,E2760
D0028,A107,667,667,93,F7965
D0028,B2270,674,708,-93,F7965
D0029,A107,0,0,48,F7953
D0029,A107,0,0,90,F7972
D0029,B0396,3,29,-48,F7953
D0029,B3401,30,63,-90,F7972
D0029,A107,68,68,88,F7954
D0029,A107,68,68,10,F7964
D0029,B0566,75,108,-88,F7954
D0029,B2114,111,125,-10,F7964
D0029,A107,134,134,49,F7955
D0029,A107,134,134,78,F7980
D0029,A107,134,134,12,F7994
D0029,B6843,139,154,-12,F7994
D0029,B0586,155,181,-49,F7955
D0029,B4531,182,213,-78,F7980
D0029,S346,216,219,1,E2740
D0029,B5520,497,505,-1,E2740
D0030,A107,0,0,81,F7956
D0030,A107,0,0,50,F7993
D0030,B0911,9,41,-81,F7956
D0030,B6792,42,68,-50,F7993
D0030,A107,77,77,47,F7957
D0030,A107,77,77,83,F7990
D0030,B1046,79,105,-47,F7957
D0030,B6443,106,138,-83,F7990
D0030,A107,139,139,98,F7958
D0030,A107,139,139,40,F8007
D0030,B1142,144,179,-98,F7958
D0030,B8583,180,204,-40,F8007
D0030,S322,209,212,11,E2538
D0030,S346,222,225,1,E2743
D0030,S322,235,235,13,E2525
D0030,S322,235,237,12,E2533
D0030,B3051,241,256,-12,E2533
D0030,B1167,265,281,-13,E2525
D0030,B8911,285,300,-11,E2538
D0030,B0911,311,319,-1,E2743
D0030,S347,328,331,3,E2745
D0030,B8090,459,469,-3,E2745
D0030,S333,595,607,1,E2585
D0030,S349,616,619,2,E2751
D0030,S346,620,625,1,E2741
D0030,B0280,634,642,-1,E2585
D0030,B6188,647,656,-2,E2751
D0030,B8390,659,667,-1,E2741
D0030,A107,673,673,96,F7969
D0030,B2861,676,710,-96,F7969
D0031,A107,0,0,31,F7960
D0031,A107,0,0,40,F7995
D0031,A107,0,0,60,F7988
D0031,B6149,0,28,-60,F7988
D0031,B1477,30,52,-31,F7960
D0031,B6861,53,77,-40,F7995
D0031,A107,79,79,82,F7961
D0031,A107,79,79,42,F7977
D0031,B1656,89,121,-82,F7961
D0031,B4054,124,148,-42,F7977
D0031,A107,156,156,68,F7962
D0031,A107,156,156,43,F8000
D0031,B1902,157,187,-68,F7962
D0031,B7501,189,214,-43,F8000
D0031,S322,221,223,8,E2539
D0031,S342,230,235,1,E2708
D0031,S361,238,239,2,E2790
D0031,S342,242,245,2,E2710
D0031,B8926,252,265,-8,E2539
D0031,B1142,269,277,-1,E2708
D0031,B4111,283,292,-2,E2790
D0031,B8333,295,304,-2,E2710
D0031,S322,316,317,18,E2527
D0031,B1527,321,339,-18,E2527
D0031,S361,349,363,6,E2795
D0031,S352,364,369,1,E2761
D0031,S352,369,375,1,E2758
D0031,S342,377,377,1,E2711
D0031,B8569,380,392,-6,E2795
D0031,B0586,395,403,-1,E2761
D0031,B4531,404,412,-1,E2758
D0031,B0911,417,425,-1,E2711
D0031,S361,431,443,1,E2796
D0031,B8569,443,451,-1,E2796
D0031,S322,460,470,8,E2524
D0031,B1142,474,487,-8,E2524
D0031,A107,492,492,71,F7963
D0031,A107,492,492,62,F7989
D0031,B1982,496,526,-71,F7963
D0031,B6188,528,557,-62,F7989
D0031,S340,558,592,1,E2704
D0031,B4054,596,604,-1,E2704
D0031,S322,613,618,17,E2536
D0031,S342,625,627,1,E2712
D0031,B7002,634,651,-17,E2536
D0031,B0911,662,670,-1,E2712
D0031,A107,679,679,85,F7973
D0031,B3422,681,714,-85,F7973
D0032,A107,0,0,70,F7966
D0032,A107,0,0,60,F7997
D0032,B2304,7,37,-70,F7966
D0032,B7275,38,66,-60,F7997
D0032,A107,74,74,82,F7967
D0032,A107,74,74,54,F8005
D0032,B2370,78,110,-82,F7967
D0032,B8528,111,138,-54,F8005
D0032,A107,142,142,64,F7968
D0032,A107,142,142,44,F7976
D0032,B2498,149,178,-64,F7968
D0032,B3793,179,204,-44,F7976
D0032,S352,206,225,2,E2755
D0032,S322,234,239,9,E2531
D0032,S354,249,249,2,E2766
D0032,S322,259,260,12,E2540
D0032,S352,269,274,1,E2763
D0032,B6864,278,286,-1,E2763
D0032,B3401,291,300,-2,E2766
D0032,B2997,301,310,-2,E2755
